pair_id,radio,channel,slot,slot_width,freq_low_mhz,freq_high_mhz,label,event_index
-1,ble_adv_idle,2402,40,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,41,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,42,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,43,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,44,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,45,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,46,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,47,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,48,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,49,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,50,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,51,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,52,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,53,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,54,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,55,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,56,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,57,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,58,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,59,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,60,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,61,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,62,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2402,63,1,2401.0,2403.0,BLE adv idle 2402 MHz,0
-1,ble_adv_idle,2426,0,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,1,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,2,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,3,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,4,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,5,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,6,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,7,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,8,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,9,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,10,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,11,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,12,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,13,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,14,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,15,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,16,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,17,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,18,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,19,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,20,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,21,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,22,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,23,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,24,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,25,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,26,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,27,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,28,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,29,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,30,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,31,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,32,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,33,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,34,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,35,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,36,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,37,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,38,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,39,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,40,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,41,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,42,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,43,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,44,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,45,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,46,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,47,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,48,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,49,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,50,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,51,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,52,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,53,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,54,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,55,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,56,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,57,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,58,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,59,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,60,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,61,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,62,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2426,63,1,2425.0,2427.0,BLE adv idle 2426 MHz,1
-1,ble_adv_idle,2480,0,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,1,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,2,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,3,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,4,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,5,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,6,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,7,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,8,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,9,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,10,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,11,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,12,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,13,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,14,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,15,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,16,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,17,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,18,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,19,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,20,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,21,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,22,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,23,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,24,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,25,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,26,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,27,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,28,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,29,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,30,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,31,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,32,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,33,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,34,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,35,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,36,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,37,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,38,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,39,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,40,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,41,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,42,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,43,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,44,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,45,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,46,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,47,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,48,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,49,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,50,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,51,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,52,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,53,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,54,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,55,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,56,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,57,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,58,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,59,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,60,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,61,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,62,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,63,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
